#Wavelength (nm)	6.4 nm	9.23 nm	11.8 nm
952.9	0.83422	0.90619	0.97196
953	0.83425	0.90621	0.97198
953.1	0.83427	0.90624	0.97199
953.2	0.8343	0.90626	0.97201
953.3	0.83432	0.90628	0.97203
953.4	0.83435	0.90631	0.97204
953.5	0.83437	0.90633	0.97206
953.6	0.8344	0.90635	0.97208
953.7	0.83442	0.90637	0.97209
953.8	0.83445	0.9064	0.97211
953.9	0.83448	0.90642	0.97213
954	0.83451	0.90644	0.97214
954.1	0.83453	0.90646	0.97216
954.2	0.83456	0.90648	0.97218
954.3	0.83459	0.90651	0.97219
954.4	0.83462	0.90653	0.97221
954.5	0.83465	0.90655	0.97223
954.6	0.83468	0.90657	0.97224
954.7	0.83471	0.90659	0.97226
954.8	0.83474	0.90662	0.97228
954.9	0.83477	0.90664	0.9723
955	0.8348	0.90666	0.97231
955.1	0.83483	0.90668	0.97233
955.2	0.83486	0.9067	0.97235
955.3	0.83489	0.90672	0.97236
955.4	0.83493	0.90674	0.97238
955.5	0.83496	0.90676	0.9724
955.6	0.83499	0.90679	0.97242
955.7	0.83503	0.90681	0.97243
955.8	0.83506	0.90683	0.97245
955.9	0.83509	0.90685	0.97247
956	0.83513	0.90687	0.97249
956.1	0.83516	0.90689	0.9725
956.2	0.8352	0.90691	0.97252
956.3	0.83523	0.90693	0.97254
956.4	0.83527	0.90695	0.97256
956.5	0.83531	0.90697	0.97257
956.6	0.83534	0.90699	0.97259
956.7	0.83538	0.90702	0.97261
956.8	0.83542	0.90704	0.97263
956.9	0.83546	0.90706	0.97264
957	0.83549	0.90708	0.97266
957.1	0.83553	0.9071	0.97268
957.2	0.83557	0.90712	0.9727
957.3	0.83561	0.90714	0.97272
957.4	0.83565	0.90716	0.97273
957.5	0.83569	0.90718	0.97275
957.6	0.83573	0.9072	0.97277
957.7	0.83577	0.90722	0.97279
957.8	0.83581	0.90725	0.9728
957.9	0.83585	0.90727	0.97282
958	0.83589	0.90729	0.97284
958.1	0.83593	0.90731	0.97286
958.2	0.83597	0.90733	0.97287
958.3	0.83601	0.90735	0.97289
958.4	0.83605	0.90737	0.97291
958.5	0.8361	0.9074	0.97293
958.6	0.83614	0.90742	0.97295
958.7	0.83618	0.90744	0.97296
958.8	0.83622	0.90746	0.97298
958.9	0.83627	0.90748	0.973
959	0.83631	0.9075	0.97302
959.1	0.83635	0.90753	0.97303
959.2	0.83639	0.90755	0.97305
959.3	0.83644	0.90757	0.97307
959.4	0.83648	0.90759	0.97309
959.5	0.83652	0.90762	0.9731
959.6	0.83657	0.90764	0.97312
959.7	0.83661	0.90766	0.97314
959.8	0.83666	0.90768	0.97316
959.9	0.8367	0.90771	0.97317
960	0.83674	0.90773	0.97319
960.1	0.83679	0.90775	0.97321
960.2	0.83683	0.90777	0.97323
960.3	0.83688	0.9078	0.97324
960.4	0.83692	0.90782	0.97326
960.5	0.83697	0.90784	0.97328
960.6	0.83701	0.90787	0.9733
960.7	0.83706	0.90789	0.97331
960.8	0.8371	0.90791	0.97333
960.9	0.83714	0.90794	0.97335
961	0.83719	0.90796	0.97337
961.1	0.83723	0.90799	0.97338
961.2	0.83728	0.90801	0.9734
961.3	0.83732	0.90803	0.97342
961.4	0.83737	0.90806	0.97343
961.5	0.83741	0.90808	0.97345
961.6	0.83746	0.90811	0.97347
961.7	0.8375	0.90813	0.97349
961.8	0.83754	0.90816	0.9735
961.9	0.83759	0.90818	0.97352
962	0.83763	0.9082	0.97354
962.1	0.83768	0.90823	0.97355
962.2	0.83772	0.90825	0.97357
962.3	0.83776	0.90828	0.97359
962.4	0.83781	0.9083	0.9736
962.5	0.83785	0.90833	0.97362
962.6	0.83789	0.90835	0.97364
962.7	0.83794	0.90838	0.97365
962.8	0.83798	0.9084	0.97367
962.9	0.83802	0.90843	0.97368
963	0.83807	0.90846	0.9737
963.1	0.83811	0.90848	0.97372
963.2	0.83815	0.90851	0.97373
963.3	0.83819	0.90853	0.97375
963.4	0.83824	0.90856	0.97377
963.5	0.83828	0.90858	0.97378
963.6	0.83832	0.90861	0.9738
963.7	0.83836	0.90863	0.97381
963.8	0.8384	0.90866	0.97383
963.9	0.83844	0.90869	0.97384
964	0.83849	0.90871	0.97386
964.1	0.83853	0.90874	0.97388
964.2	0.83857	0.90876	0.97389
964.3	0.83861	0.90879	0.97391
964.4	0.83865	0.90882	0.97392
964.5	0.83869	0.90884	0.97394
964.6	0.83873	0.90887	0.97395
964.7	0.83877	0.90889	0.97397
964.8	0.8388	0.90892	0.97398
964.9	0.83884	0.90895	0.974
965	0.83888	0.90897	0.97401
965.1	0.83892	0.909	0.97403
965.2	0.83896	0.90902	0.97404
965.3	0.839	0.90905	0.97406
965.4	0.83903	0.90908	0.97407
965.5	0.83907	0.9091	0.97409
965.6	0.83911	0.90913	0.9741
965.7	0.83915	0.90915	0.97412
965.8	0.83918	0.90918	0.97413
965.9	0.83922	0.90921	0.97414
966	0.83926	0.90923	0.97416
966.1	0.83929	0.90926	0.97417
966.2	0.83933	0.90928	0.97419
966.3	0.83936	0.90931	0.9742
966.4	0.8394	0.90933	0.97421
966.5	0.83943	0.90936	0.97423
966.6	0.83947	0.90939	0.97424
966.7	0.8395	0.90941	0.97426
966.8	0.83954	0.90944	0.97427
966.9	0.83957	0.90946	0.97428
967	0.8396	0.90949	0.9743
967.1	0.83964	0.90951	0.97431
967.2	0.83967	0.90954	0.97432
967.3	0.8397	0.90956	0.97433
967.4	0.83974	0.90959	0.97435
967.5	0.83977	0.90961	0.97436
967.6	0.8398	0.90964	0.97437
967.7	0.83983	0.90966	0.97439
967.8	0.83986	0.90969	0.9744
967.9	0.8399	0.90971	0.97441
968	0.83993	0.90973	0.97442
968.1	0.83996	0.90976	0.97444
968.2	0.83999	0.90978	0.97445
968.3	0.84002	0.90981	0.97446
968.4	0.84005	0.90983	0.97447
968.5	0.84008	0.90985	0.97448
968.6	0.84011	0.90988	0.9745
968.7	0.84014	0.9099	0.97451
968.8	0.84017	0.90993	0.97452
968.9	0.8402	0.90995	0.97453
969	0.84023	0.90997	0.97454
969.1	0.84026	0.91	0.97455
969.2	0.84029	0.91002	0.97457
969.3	0.84032	0.91004	0.97458
969.4	0.84035	0.91006	0.97459
969.5	0.84038	0.91009	0.9746
969.6	0.8404	0.91011	0.97461
969.7	0.84043	0.91013	0.97462
969.8	0.84046	0.91015	0.97463
969.9	0.84049	0.91018	0.97464
970	0.84052	0.9102	0.97465
970.1	0.84055	0.91022	0.97466
970.2	0.84057	0.91024	0.97467
970.3	0.8406	0.91026	0.97468
970.4	0.84063	0.91028	0.97469
970.5	0.84066	0.9103	0.9747
970.6	0.84069	0.91033	0.97471
970.7	0.84071	0.91035	0.97472
970.8	0.84074	0.91037	0.97473
970.9	0.84077	0.91039	0.97474
971	0.8408	0.91041	0.97475
971.1	0.84082	0.91043	0.97476
971.2	0.84085	0.91045	0.97477
971.3	0.84088	0.91047	0.97478
971.4	0.8409	0.91049	0.97479
971.5	0.84093	0.91051	0.9748
971.6	0.84096	0.91053	0.97481
971.7	0.84099	0.91055	0.97482
971.8	0.84101	0.91057	0.97483
971.9	0.84104	0.91059	0.97484
972	0.84107	0.91061	0.97485
972.1	0.8411	0.91063	0.97485
972.2	0.84112	0.91064	0.97486
972.3	0.84115	0.91066	0.97487
972.4	0.84118	0.91068	0.97488
972.5	0.84121	0.9107	0.97489
972.6	0.84123	0.91072	0.9749
972.7	0.84126	0.91074	0.9749
972.8	0.84129	0.91076	0.97491
972.9	0.84132	0.91077	0.97492
973	0.84134	0.91079	0.97493
973.1	0.84137	0.91081	0.97493
973.2	0.8414	0.91083	0.97494
973.3	0.84143	0.91085	0.97495
973.4	0.84146	0.91086	0.97496
973.5	0.84148	0.91088	0.97496
973.6	0.84151	0.9109	0.97497
973.7	0.84154	0.91092	0.97498
973.8	0.84157	0.91093	0.97499
973.9	0.8416	0.91095	0.97499
974	0.84163	0.91097	0.975
974.1	0.84166	0.91098	0.97501
974.2	0.84168	0.911	0.97501
974.3	0.84171	0.91102	0.97502
974.4	0.84174	0.91104	0.97503
974.5	0.84177	0.91105	0.97503
974.6	0.8418	0.91107	0.97504
974.7	0.84183	0.91109	0.97505
974.8	0.84186	0.9111	0.97505
974.9	0.84189	0.91112	0.97506
975	0.84192	0.91114	0.97506
975.1	0.84195	0.91115	0.97507
975.2	0.84198	0.91117	0.97508
975.3	0.84201	0.91119	0.97508
975.4	0.84204	0.9112	0.97509
975.5	0.84207	0.91122	0.97509
975.6	0.8421	0.91124	0.9751
975.7	0.84213	0.91125	0.9751
975.8	0.84216	0.91127	0.97511
975.9	0.8422	0.91129	0.97511
976	0.84223	0.9113	0.97512
976.1	0.84226	0.91132	0.97513
976.2	0.84229	0.91134	0.97513
976.3	0.84232	0.91135	0.97514
976.4	0.84235	0.91137	0.97514
976.5	0.84239	0.91139	0.97514
976.6	0.84242	0.9114	0.97515
976.7	0.84245	0.91142	0.97515
976.8	0.84248	0.91144	0.97516
976.9	0.84252	0.91145	0.97516
977	0.84255	0.91147	0.97517
977.1	0.84258	0.91149	0.97517
977.2	0.84262	0.9115	0.97518
977.3	0.84265	0.91152	0.97518
977.4	0.84268	0.91154	0.97519
977.5	0.84272	0.91156	0.97519
977.6	0.84275	0.91157	0.97519
977.7	0.84278	0.91159	0.9752
977.8	0.84282	0.91161	0.9752
977.9	0.84285	0.91163	0.97521
978	0.84289	0.91165	0.97521
978.1	0.84292	0.91166	0.97521
978.2	0.84296	0.91168	0.97522
978.3	0.84299	0.9117	0.97522
978.4	0.84303	0.91172	0.97522
978.5	0.84306	0.91174	0.97523
978.6	0.8431	0.91176	0.97523
978.7	0.84313	0.91177	0.97523
978.8	0.84317	0.91179	0.97524
978.9	0.8432	0.91181	0.97524
979	0.84324	0.91183	0.97524
979.1	0.84327	0.91185	0.97525
979.2	0.84331	0.91187	0.97525
979.3	0.84334	0.91189	0.97525
979.4	0.84338	0.91191	0.97525
979.5	0.84341	0.91193	0.97526
979.6	0.84345	0.91195	0.97526
979.7	0.84349	0.91197	0.97526
979.8	0.84352	0.91199	0.97527
979.9	0.84356	0.91201	0.97527
980	0.84359	0.91203	0.97527
980.1	0.84363	0.91206	0.97527
980.2	0.84367	0.91208	0.97528
980.3	0.8437	0.9121	0.97528
980.4	0.84374	0.91212	0.97528
980.5	0.84378	0.91214	0.97528
980.6	0.84381	0.91216	0.97528
980.7	0.84385	0.91219	0.97529
980.8	0.84388	0.91221	0.97529
980.9	0.84392	0.91223	0.97529
981	0.84396	0.91226	0.97529
981.1	0.84399	0.91228	0.97529
981.2	0.84403	0.9123	0.9753
981.3	0.84407	0.91233	0.9753
981.4	0.8441	0.91235	0.9753
981.5	0.84414	0.91237	0.9753
981.6	0.84418	0.9124	0.9753
981.7	0.84421	0.91242	0.9753
981.8	0.84425	0.91245	0.97531
981.9	0.84428	0.91247	0.97531
982	0.84432	0.9125	0.97531
982.1	0.84436	0.91252	0.97531
982.2	0.84439	0.91255	0.97531
982.3	0.84443	0.91257	0.97531
982.4	0.84447	0.9126	0.97531
982.5	0.8445	0.91263	0.97531
982.6	0.84454	0.91265	0.97532
982.7	0.84457	0.91268	0.97532
982.8	0.84461	0.91271	0.97532
982.9	0.84464	0.91273	0.97532
983	0.84468	0.91276	0.97532
983.1	0.84472	0.91279	0.97532
983.2	0.84475	0.91282	0.97532
983.3	0.84479	0.91284	0.97532
983.4	0.84482	0.91287	0.97532
983.5	0.84486	0.9129	0.97532
983.6	0.84489	0.91293	0.97532
983.7	0.84493	0.91296	0.97533
983.8	0.84496	0.91299	0.97533
983.9	0.845	0.91302	0.97533
984	0.84503	0.91304	0.97533
984.1	0.84507	0.91307	0.97533
984.2	0.8451	0.9131	0.97533
984.3	0.84514	0.91313	0.97533
984.4	0.84517	0.91316	0.97533
984.5	0.8452	0.91319	0.97533
984.6	0.84524	0.91322	0.97533
984.7	0.84527	0.91325	0.97533
984.8	0.84531	0.91328	0.97533
984.9	0.84534	0.91332	0.97533
985	0.84537	0.91335	0.97533
985.1	0.84541	0.91338	0.97533
985.2	0.84544	0.91341	0.97533
985.3	0.84547	0.91344	0.97533
985.4	0.84551	0.91347	0.97533
985.5	0.84554	0.9135	0.97533
985.6	0.84557	0.91353	0.97533
985.7	0.8456	0.91357	0.97533
985.8	0.84564	0.9136	0.97533
985.9	0.84567	0.91363	0.97533
986	0.8457	0.91366	0.97533
986.1	0.84573	0.9137	0.97533
986.2	0.84577	0.91373	0.97533
986.3	0.8458	0.91376	0.97532
986.4	0.84583	0.91379	0.97532
986.5	0.84586	0.91383	0.97532
986.6	0.84589	0.91386	0.97532
986.7	0.84592	0.91389	0.97532
986.8	0.84595	0.91392	0.97532
986.9	0.84599	0.91396	0.97532
987	0.84602	0.91399	0.97532
987.1	0.84605	0.91402	0.97532
987.2	0.84608	0.91406	0.97532
987.3	0.84611	0.91409	0.97532
987.4	0.84614	0.91412	0.97532
987.5	0.84617	0.91416	0.97531
987.6	0.8462	0.91419	0.97531
987.7	0.84623	0.91422	0.97531
987.8	0.84626	0.91425	0.97531
987.9	0.84629	0.91429	0.97531
988	0.84632	0.91432	0.97531
988.1	0.84635	0.91435	0.97531
988.2	0.84638	0.91439	0.97531
988.3	0.84641	0.91442	0.9753
988.4	0.84644	0.91445	0.9753
988.5	0.84647	0.91449	0.9753
988.6	0.8465	0.91452	0.9753
988.7	0.84652	0.91455	0.9753
988.8	0.84655	0.91459	0.9753
988.9	0.84658	0.91462	0.97529
989	0.84661	0.91465	0.97529
989.1	0.84664	0.91468	0.97529
989.2	0.84667	0.91472	0.97529
989.3	0.8467	0.91475	0.97529
989.4	0.84673	0.91478	0.97529
989.5	0.84675	0.91481	0.97528
989.6	0.84678	0.91484	0.97528
989.7	0.84681	0.91488	0.97528
989.8	0.84684	0.91491	0.97528
989.9	0.84687	0.91494	0.97527
990	0.84689	0.91497	0.97527
990.1	0.84692	0.915	0.97527
990.2	0.84695	0.91503	0.97527
990.3	0.84698	0.91507	0.97526
990.4	0.847	0.9151	0.97526
990.5	0.84703	0.91513	0.97526
990.6	0.84706	0.91516	0.97526
990.7	0.84709	0.91519	0.97525
990.8	0.84711	0.91522	0.97525
990.9	0.84714	0.91525	0.97525
991	0.84717	0.91528	0.97525
991.1	0.8472	0.91531	0.97524
991.2	0.84722	0.91534	0.97524
991.3	0.84725	0.91537	0.97524
991.4	0.84728	0.91539	0.97523
991.5	0.8473	0.91542	0.97523
991.6	0.84733	0.91545	0.97523
991.7	0.84736	0.91548	0.97522
991.8	0.84738	0.91551	0.97522
991.9	0.84741	0.91554	0.97522
992	0.84744	0.91556	0.97521
992.1	0.84747	0.91559	0.97521
992.2	0.84749	0.91562	0.97521
992.3	0.84752	0.91564	0.9752
992.4	0.84755	0.91567	0.9752
992.5	0.84757	0.9157	0.9752
992.6	0.8476	0.91572	0.97519
992.7	0.84762	0.91575	0.97519
992.8	0.84765	0.91577	0.97518
992.9	0.84768	0.9158	0.97518
993	0.8477	0.91582	0.97518
993.1	0.84773	0.91585	0.97517
993.2	0.84776	0.91587	0.97517
993.3	0.84778	0.91589	0.97516
993.4	0.84781	0.91592	0.97516
993.5	0.84784	0.91594	0.97516
993.6	0.84786	0.91596	0.97515
993.7	0.84789	0.91598	0.97515
993.8	0.84791	0.91601	0.97514
993.9	0.84794	0.91603	0.97514
994	0.84797	0.91605	0.97513
994.1	0.84799	0.91607	0.97513
994.2	0.84802	0.91609	0.97512
994.3	0.84804	0.91611	0.97512
994.4	0.84807	0.91613	0.97511
994.5	0.8481	0.91615	0.97511
994.6	0.84812	0.91617	0.9751
994.7	0.84815	0.91619	0.9751
994.8	0.84817	0.9162	0.97509
994.9	0.8482	0.91622	0.97509
995	0.84822	0.91624	0.97508
995.1	0.84825	0.91626	0.97508
995.2	0.84827	0.91627	0.97507
995.3	0.8483	0.91629	0.97506
995.4	0.84832	0.91631	0.97506
995.5	0.84835	0.91632	0.97505
995.6	0.84837	0.91634	0.97505
995.7	0.8484	0.91635	0.97504
995.8	0.84842	0.91637	0.97503
995.9	0.84845	0.91638	0.97503
996	0.84847	0.91639	0.97502
996.1	0.84849	0.91641	0.97502
996.2	0.84852	0.91642	0.97501
996.3	0.84854	0.91643	0.975
996.4	0.84857	0.91645	0.975
996.5	0.84859	0.91646	0.97499
996.6	0.84861	0.91647	0.97498
996.7	0.84864	0.91648	0.97498
996.8	0.84866	0.91649	0.97497
996.9	0.84868	0.9165	0.97496
997	0.84871	0.91651	0.97496
997.1	0.84873	0.91652	0.97495
997.2	0.84875	0.91653	0.97494
997.3	0.84877	0.91654	0.97493
997.4	0.84879	0.91655	0.97493
997.5	0.84882	0.91655	0.97492
997.6	0.84884	0.91656	0.97491
997.7	0.84886	0.91657	0.9749
997.8	0.84888	0.91657	0.9749
997.9	0.8489	0.91658	0.97489
998	0.84892	0.91659	0.97488
998.1	0.84894	0.91659	0.97487
998.2	0.84896	0.9166	0.97486
998.3	0.84898	0.9166	0.97486
998.4	0.849	0.91661	0.97485
998.5	0.84902	0.91661	0.97484
998.6	0.84904	0.91661	0.97483
998.7	0.84906	0.91662	0.97482
998.8	0.84908	0.91662	0.97481
998.9	0.84909	0.91662	0.97481
999	0.84911	0.91663	0.9748
999.1	0.84913	0.91663	0.97479
999.2	0.84915	0.91663	0.97478
999.3	0.84916	0.91663	0.97477
999.4	0.84918	0.91663	0.97476
999.5	0.8492	0.91663	0.97475
999.6	0.84921	0.91663	0.97474
999.7	0.84923	0.91663	0.97473
999.8	0.84924	0.91663	0.97472
999.9	0.84926	0.91663	0.97471
1000	0.84927	0.91663	0.9747
1000.1	0.84928	0.91663	0.9747
1000.2	0.8493	0.91662	0.97469
1000.3	0.84931	0.91662	0.97468
1000.4	0.84932	0.91662	0.97467
1000.5	0.84933	0.91662	0.97466
1000.6	0.84934	0.91661	0.97465
1000.7	0.84935	0.91661	0.97464
1000.8	0.84937	0.91661	0.97462
1000.9	0.84938	0.9166	0.97461
1001	0.84938	0.9166	0.9746
1001.1	0.84939	0.91659	0.97459
1001.2	0.8494	0.91659	0.97458
1001.3	0.84941	0.91658	0.97457
1001.4	0.84942	0.91658	0.97456
1001.5	0.84943	0.91657	0.97455
1001.6	0.84943	0.91657	0.97454
1001.7	0.84944	0.91656	0.97453
1001.8	0.84944	0.91655	0.97452
1001.9	0.84945	0.91655	0.97451
1002	0.84945	0.91654	0.97449
1002.1	0.84946	0.91653	0.97448
1002.2	0.84946	0.91652	0.97447
1002.3	0.84946	0.91651	0.97446
1002.4	0.84947	0.91651	0.97445
1002.5	0.84947	0.9165	0.97444
1002.6	0.84947	0.91649	0.97442
1002.7	0.84947	0.91648	0.97441
1002.8	0.84947	0.91647	0.9744
1002.9	0.84947	0.91646	0.97439
1003	0.84947	0.91645	0.97438
1003.1	0.84947	0.91644	0.97436
1003.2	0.84947	0.91643	0.97435
1003.3	0.84946	0.91642	0.97434
1003.4	0.84946	0.91641	0.97433
1003.5	0.84946	0.9164	0.97431
1003.6	0.84945	0.91639	0.9743
1003.7	0.84945	0.91638	0.97429
1003.8	0.84944	0.91637	0.97428
1003.9	0.84944	0.91636	0.97426
1004	0.84943	0.91635	0.97425
1004.1	0.84942	0.91634	0.97424
1004.2	0.84942	0.91632	0.97422
1004.3	0.84941	0.91631	0.97421
1004.4	0.8494	0.9163	0.9742
1004.5	0.84939	0.91629	0.97418
1004.6	0.84938	0.91628	0.97417
1004.7	0.84937	0.91626	0.97416
1004.8	0.84936	0.91625	0.97414
1004.9	0.84935	0.91624	0.97413
1005	0.84933	0.91623	0.97412
1005.1	0.84932	0.91621	0.9741
1005.2	0.84931	0.9162	0.97409
1005.3	0.8493	0.91619	0.97408
1005.4	0.84928	0.91617	0.97406
1005.5	0.84927	0.91616	0.97405
1005.6	0.84925	0.91615	0.97403
1005.7	0.84924	0.91614	0.97402
1005.8	0.84922	0.91612	0.97401
1005.9	0.84921	0.91611	0.97399
1006	0.84919	0.9161	0.97398
1006.1	0.84917	0.91608	0.97396
1006.2	0.84915	0.91607	0.97395
1006.3	0.84914	0.91606	0.97393
1006.4	0.84912	0.91604	0.97392
1006.5	0.8491	0.91603	0.97391
1006.6	0.84908	0.91602	0.97389
1006.7	0.84906	0.916	0.97388
1006.8	0.84904	0.91599	0.97386
1006.9	0.84902	0.91597	0.97385
1007	0.849	0.91596	0.97383
1007.1	0.84898	0.91595	0.97382
1007.2	0.84895	0.91593	0.9738
1007.3	0.84893	0.91592	0.97379
1007.4	0.84891	0.91591	0.97377
1007.5	0.84889	0.91589	0.97376
1007.6	0.84887	0.91588	0.97374
1007.7	0.84884	0.91587	0.97373
1007.8	0.84882	0.91586	0.97371
1007.9	0.8488	0.91584	0.9737
1008	0.84877	0.91583	0.97368
1008.1	0.84875	0.91582	0.97367
1008.2	0.84872	0.9158	0.97365
1008.3	0.8487	0.91579	0.97364
1008.4	0.84868	0.91578	0.97362
1008.5	0.84865	0.91577	0.97361
1008.6	0.84863	0.91575	0.97359
1008.7	0.8486	0.91574	0.97358
1008.8	0.84858	0.91573	0.97356
1008.9	0.84855	0.91572	0.97355
1009	0.84853	0.9157	0.97353
1009.1	0.8485	0.91569	0.97352
1009.2	0.84848	0.91568	0.9735
1009.3	0.84845	0.91567	0.97349
1009.4	0.84843	0.91566	0.97347
1009.5	0.8484	0.91565	0.97346
1009.6	0.84838	0.91564	0.97344
1009.7	0.84835	0.91563	0.97343
1009.8	0.84833	0.91561	0.97341
1009.9	0.8483	0.9156	0.9734
1010	0.84828	0.91559	0.97338
1010.1	0.84825	0.91558	0.97336
1010.2	0.84823	0.91557	0.97335
1010.3	0.8482	0.91556	0.97333
1010.4	0.84818	0.91555	0.97332
1010.5	0.84816	0.91554	0.9733
1010.6	0.84813	0.91554	0.97329
1010.7	0.84811	0.91553	0.97327
1010.8	0.84809	0.91552	0.97326
1010.9	0.84807	0.91551	0.97324
1011	0.84804	0.9155	0.97323
1011.1	0.84802	0.91549	0.97321
1011.2	0.848	0.91549	0.9732
1011.3	0.84798	0.91548	0.97318
1011.4	0.84796	0.91547	0.97317
1011.5	0.84794	0.91546	0.97315
1011.6	0.84792	0.91546	0.97314
1011.7	0.8479	0.91545	0.97312
1011.8	0.84788	0.91545	0.97311
1011.9	0.84786	0.91544	0.97309
1012	0.84784	0.91543	0.97308
1012.1	0.84783	0.91543	0.97306
1012.2	0.84781	0.91542	0.97305
1012.3	0.84779	0.91542	0.97303
1012.4	0.84778	0.91541	0.97302
1012.5	0.84776	0.91541	0.973
1012.6	0.84775	0.91541	0.97299
1012.7	0.84773	0.9154	0.97297
1012.8	0.84772	0.9154	0.97296
1012.9	0.84771	0.9154	0.97294
1013	0.8477	0.91539	0.97293
1013.1	0.84769	0.91539	0.97292
1013.2	0.84768	0.91539	0.9729
1013.3	0.84767	0.91539	0.97289
1013.4	0.84766	0.91539	0.97287
1013.5	0.84765	0.91539	0.97286
1013.6	0.84764	0.91539	0.97284
1013.7	0.84764	0.91539	0.97283
1013.8	0.84763	0.91539	0.97282
1013.9	0.84763	0.91539	0.9728
1014	0.84762	0.91539	0.97279
1014.1	0.84762	0.91539	0.97278
1014.2	0.84762	0.91539	0.97276
1014.3	0.84762	0.91539	0.97275
1014.4	0.84762	0.91539	0.97273
1014.5	0.84762	0.9154	0.97272
1014.6	0.84762	0.9154	0.97271
1014.7	0.84763	0.9154	0.97269
1014.8	0.84763	0.91541	0.97268
1014.9	0.84763	0.91541	0.97267
1015	0.84764	0.91541	0.97266
1015.1	0.84765	0.91542	0.97264
1015.2	0.84766	0.91542	0.97263
1015.3	0.84766	0.91543	0.97262
1015.4	0.84767	0.91544	0.9726
1015.5	0.84769	0.91544	0.97259
1015.6	0.8477	0.91545	0.97258
1015.7	0.84771	0.91546	0.97257
1015.8	0.84773	0.91546	0.97256
1015.9	0.84774	0.91547	0.97254
1016	0.84776	0.91548	0.97253
1016.1	0.84778	0.91549	0.97252
1016.2	0.8478	0.9155	0.97251
1016.3	0.84782	0.91551	0.9725
1016.4	0.84784	0.91551	0.97248
1016.5	0.84786	0.91552	0.97247
1016.6	0.84788	0.91553	0.97246
1016.7	0.84791	0.91555	0.97245
1016.8	0.84793	0.91556	0.97244
1016.9	0.84796	0.91557	0.97243
1017	0.84799	0.91558	0.97242
1017.1	0.84802	0.91559	0.97241
1017.2	0.84805	0.9156	0.9724
1017.3	0.84808	0.91562	0.97239
1017.4	0.84811	0.91563	0.97238
1017.5	0.84815	0.91564	0.97237
1017.6	0.84818	0.91566	0.97236
1017.7	0.84822	0.91567	0.97235
1017.8	0.84826	0.91568	0.97234
1017.9	0.8483	0.9157	0.97233
1018	0.84834	0.91571	0.97232
1018.1	0.84838	0.91573	0.97231
1018.2	0.84842	0.91574	0.9723
1018.3	0.84846	0.91576	0.97229
1018.4	0.84851	0.91578	0.97228
1018.5	0.84855	0.91579	0.97227
1018.6	0.8486	0.91581	0.97226
1018.7	0.84865	0.91583	0.97226
1018.8	0.8487	0.91584	0.97225
1018.9	0.84875	0.91586	0.97224
1019	0.8488	0.91588	0.97223
1019.1	0.84885	0.9159	0.97222
1019.2	0.8489	0.91592	0.97221
1019.3	0.84896	0.91594	0.97221
1019.4	0.84901	0.91595	0.9722
1019.5	0.84907	0.91597	0.97219
1019.6	0.84913	0.91599	0.97219
1019.7	0.84918	0.91601	0.97218
1019.8	0.84924	0.91603	0.97217
1019.9	0.84931	0.91605	0.97216
1020	0.84937	0.91607	0.97216
1020.1	0.84943	0.91609	0.97215
1020.2	0.84949	0.91612	0.97215
1020.3	0.84956	0.91614	0.97214
1020.4	0.84962	0.91616	0.97213
1020.5	0.84969	0.91618	0.97213
1020.6	0.84976	0.9162	0.97212
1020.7	0.84983	0.91622	0.97212
1020.8	0.84989	0.91624	0.97211
1020.9	0.84996	0.91627	0.97211
1021	0.85004	0.91629	0.9721
1021.1	0.85011	0.91631	0.9721
1021.2	0.85018	0.91633	0.97209
1021.3	0.85025	0.91636	0.97209
1021.4	0.85033	0.91638	0.97208
1021.5	0.8504	0.9164	0.97208
1021.6	0.85048	0.91642	0.97208
1021.7	0.85055	0.91645	0.97207
1021.8	0.85063	0.91647	0.97207
1021.9	0.85071	0.91649	0.97207
1022	0.85079	0.91651	0.97206
1022.1	0.85087	0.91654	0.97206
1022.2	0.85095	0.91656	0.97206
1022.3	0.85103	0.91658	0.97205
1022.4	0.85111	0.91661	0.97205
1022.5	0.85119	0.91663	0.97205
1022.6	0.85127	0.91665	0.97205
1022.7	0.85135	0.91668	0.97205
1022.8	0.85144	0.9167	0.97204
1022.9	0.85152	0.91672	0.97204
1023	0.8516	0.91675	0.97204
1023.1	0.85169	0.91677	0.97204
1023.2	0.85177	0.91679	0.97204
1023.3	0.85186	0.91681	0.97204
1023.4	0.85194	0.91684	0.97204
1023.5	0.85203	0.91686	0.97204
1023.6	0.85212	0.91688	0.97204
1023.7	0.8522	0.9169	0.97203
1023.8	0.85229	0.91693	0.97203
1023.9	0.85238	0.91695	0.97203
1024	0.85246	0.91697	0.97203
1024.1	0.85255	0.91699	0.97204
1024.2	0.85264	0.91701	0.97204
1024.3	0.85273	0.91704	0.97204
1024.4	0.85282	0.91706	0.97204
1024.5	0.8529	0.91708	0.97204
1024.6	0.85299	0.9171	0.97204
1024.7	0.85308	0.91712	0.97204
1024.8	0.85317	0.91714	0.97204
1024.9	0.85326	0.91716	0.97204
1025	0.85334	0.91718	0.97205
1025.1	0.85343	0.9172	0.97205
1025.2	0.85352	0.91722	0.97205
1025.3	0.85361	0.91724	0.97205
1025.4	0.8537	0.91726	0.97205
1025.5	0.85378	0.91728	0.97206
1025.6	0.85387	0.91729	0.97206
1025.7	0.85396	0.91731	0.97206
1025.8	0.85405	0.91733	0.97207
