# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Ni           Diamond           400.000000 No           Yes           167.297610       129.735249       326.628982     0.301050            12.278114           -1.000000
Ni           GaAs              400.000000 No           Yes           216.018846       229.946143       299.368752     0.122027            12.278114           14.843138
# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Ni           InP               400.000000 No           Yes           207.081285       218.509709       458.706570     0.142555            12.278114           18.385249
Ni           GaP               400.000000 No           Yes           169.866189       174.568975       454.776546     0.266825            12.278114          115.911863
Ni           V                 400.000000 No           Yes           261.448444       261.185095       143.199337     0.045609            12.278114            9.141931
Ni           W                 400.000000 No           Yes           244.209839       224.220071       227.781273     0.045756            12.278114           12.541950
Ni           Air               800.000000 Yes          Yes           791.022753       160.709305      4693.842343     0.741281            13.012167           -1.000000
Ni           SiC               800.000000 Yes          Yes           284.904040       145.702190       673.120264     0.508909            13.012167           -1.000000
Ni           Ti                800.000000 No           Yes           407.086374       212.621552       319.794346     0.015122            13.012167           15.875809
Ni           TiO2              800.000000 Yes          Yes           297.648929       146.907357       728.386961     0.518032            13.012167           -1.000000
Ni           Be                800.000000 Yes          Yes           366.389403       200.297980       441.806142     0.037181            13.012167           18.805144
Ni           Cr                800.000000 No           Yes           388.582667       201.256991       417.817044     0.029783            13.012167           18.395985
Ni           Bi                800.000000 No           Yes           432.724632       207.360102       349.942311     0.015314            13.012167           16.804806
Ni           Pt                800.000000 No           Yes           448.932303       233.287750       226.725282     0.003374            13.012167           12.830829
Ni           Ge                800.000000 No           Yes           178.474544       138.415943       323.478879     0.360391            13.012167          197.595968
Ni           Si                800.000000 Yes          Yes           196.521827       133.559794       353.558998     0.441941            13.012167         9796.630740
Ni           ZnO               800.000000 Yes          Yes           391.792773       153.092276      1209.489293     0.580010            13.012167           -1.000000
Ni           a-C               800.000000 Yes          Yes           426.759209       160.168483      3388.096445     0.335663            13.012167           78.977175
Ni           Graphite(o)       800.000000 Yes          Yes           326.963331       169.208518      4975.053442     0.145743            13.012167           36.151649
Ni           SiO2              800.000000 Yes          Yes           537.701143       157.657771      2211.142707     0.655386            13.012167           -1.000000
Ni           Al2O3             800.000000 Yes          Yes           439.379109       155.022330      1501.855463     0.607269            13.012167           -1.000000
Ni           Diamond           800.000000 Yes          Yes           313.388900       148.247333       799.870388     0.529090            13.012167           -1.000000
