# N	K	X	Y	Z
   2.60000 	 1.300000 	 0.050773 	 -0.000000 	 0.325582 
   2.60000 	 1.400000 	 0.043508 	 -0.000000 	 0.307389 
   2.60000 	 1.500000 	 0.036910 	 -0.000000 	 0.290063 
   2.60000 	 1.600000 	 0.030963 	 -0.000000 	 0.273580 
   2.60000 	 1.700000 	 0.025639 	 -0.000000 	 0.257913 
   2.60000 	 1.800000 	 0.020905 	 -0.000000 	 0.243040 
   2.60000 	 1.900000 	 0.016724 	 -0.000000 	 0.228932 
   2.60000 	 2.000000 	 0.013055 	 -0.000000 	 0.215564 
   2.70000 	 0.000000 	 0.174110 	 0.000000 	 0.645836 
   2.70000 	 0.100000 	 0.165038 	 0.000000 	 0.614350 
   2.70000 	 0.200000 	 0.155477 	 0.000000 	 0.584427 
   2.70000 	 0.300000 	 0.145432 	 0.000000 	 0.555606 
   2.70000 	 0.400000 	 0.135077 	 0.000000 	 0.527871 
   2.70000 	 0.500000 	 0.124581 	 0.000000 	 0.501208 
   2.70000 	 0.600000 	 0.114100 	 0.000000 	 0.475599 
   2.70000 	 0.700000 	 0.103778 	 0.000000 	 0.451027 
   2.70000 	 0.800000 	 0.093737 	 0.000000 	 0.427470 
   2.70000 	 0.900000 	 0.084079 	 -0.000000 	 0.404906 
   2.70000 	 1.000000 	 0.074886 	 -0.000000 	 0.383314 
   2.70000 	 1.100000 	 0.066222 	 -0.000000 	 0.362669 
   2.70000 	 1.200000 	 0.058127 	 -0.000000 	 0.342949 
   2.70000 	 1.300000 	 0.050628 	 -0.000000 	 0.324130 
   2.70000 	 1.400000 	 0.043735 	 -0.000000 	 0.306187 
   2.70000 	 1.500000 	 0.037446 	 -0.000000 	 0.289098 
   2.70000 	 1.600000 	 0.031747 	 -0.000000 	 0.272835 
   2.70000 	 1.700000 	 0.026619 	 -0.000000 	 0.257375 
   2.70000 	 1.800000 	 0.022033 	 -0.000000 	 0.242692 
   2.70000 	 1.900000 	 0.017959 	 -0.000000 	 0.228760 
   2.70000 	 2.000000 	 0.014362 	 -0.000000 	 0.215553 
   2.80000 	 0.000000 	 0.165943 	 0.000000 	 0.639123 
   2.80000 	 0.100000 	 0.157309 	 0.000000 	 0.609021 
   2.80000 	 0.200000 	 0.148320 	 0.000000 	 0.579462 
   2.80000 	 0.300000 	 0.138921 	 0.000000 	 0.550991 
   2.80000 	 0.400000 	 0.129262 	 0.000000 	 0.523601 
   2.80000 	 0.500000 	 0.119488 	 0.000000 	 0.497278 
   2.80000 	 0.600000 	 0.109735 	 0.000000 	 0.472002 
   2.80000 	 0.700000 	 0.100125 	 0.000000 	 0.447753 
   2.80000 	 0.800000 	 0.090766 	 0.000000 	 0.424510 
